Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	alpha[11]	alpha[12]	alpha[13]	alpha[14]	alpha[15]	alpha[16]	alpha[17]	alpha[18]	alpha[19]	alpha[20]	alpha[21]	alpha[22]	alpha[23]	alpha[24]	clock_rate[1]	clock_rate[2]	clock_rate[3]	clock_rate[4]	clock_rate[5]	clock_rate[6]	clock_rate[7]	clock_rate[8]	clock_rate[9]	clock_rate[10]	clock_rate[11]	clock_rate[12]	clock_rate[13]	clock_rate[14]	clock_rate[15]	clock_rate[16]	clock_rate[17]	clock_rate[18]	clock_rate[19]	clock_rate[20]	clock_rate[21]	clock_rate[22]	clock_rate[23]	clock_rate[24]	extinction	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	kappa[11]	kappa[12]	kappa[13]	kappa[14]	kappa[15]	kappa[16]	kappa[17]	kappa[18]	kappa[19]	kappa[20]	kappa[21]	kappa[22]	kappa[23]	kappa[24]	log_clock_rate[1]	log_clock_rate[2]	log_clock_rate[3]	log_clock_rate[4]	log_clock_rate[5]	log_clock_rate[6]	log_clock_rate[7]	log_clock_rate[8]	log_clock_rate[9]	log_clock_rate[10]	log_clock_rate[11]	log_clock_rate[12]	log_clock_rate[13]	log_clock_rate[14]	log_clock_rate[15]	log_clock_rate[16]	log_clock_rate[17]	log_clock_rate[18]	log_clock_rate[19]	log_clock_rate[20]	log_clock_rate[21]	log_clock_rate[22]	log_clock_rate[23]	log_clock_rate[24]	relativeExtinction	root	speciation
8570	-140664	-140376	-287.522	0.230328	0.190892	0.162318	0.178131	0.195234	0.203782	0.205679	0.179622	0.195794	0.176816	0.214555	0.205261	0.21105	0.198917	0.20554	0.193596	0.205272	0.223715	0.211736	0.188806	0.232237	0.200088	0.222902	0.196383	0.00535333	0.00503555	0.00430944	0.00545522	0.00513997	0.00489353	0.00554687	0.00527407	0.00500647	0.00571876	0.00502003	0.00570339	0.00502641	0.00565329	0.00545109	0.00526371	0.00502127	0.00533019	0.00490102	0.00560326	0.00536483	0.00484427	0.00523336	0.00529354	4.65795	4.61628	5.02504	5.08671	4.57108	4.90905	4.95531	5.90453	5.53538	5.70828	4.87388	4.94691	5.05837	4.72166	5.42905	5.07427	4.76606	4.96076	5.75741	4.20293	5.32336	5.01315	4.74118	3.73555	5.63113	-2.27138	-2.29795	-2.36558	-2.26319	-2.28904	-2.31038	-2.25595	-2.27785	-2.30047	-2.2427	-2.29929	-2.24387	-2.29874	-2.2477	-2.26352	-2.27871	-2.29919	-2.27326	-2.30971	-2.25156	-2.27044	-2.31477	-2.28122	-2.27625	0.995739	84.1252	4.67788
8580	-140666	-140379	-287.129	0.201284	0.200382	0.18184	0.218936	0.225374	0.175312	0.207281	0.194553	0.178403	0.210229	0.223064	0.199361	0.193898	0.192211	0.203118	0.215992	0.221729	0.193437	0.210069	0.167557	0.185979	0.198991	0.193611	0.236273	0.00540131	0.00488527	0.00509247	0.0053579	0.00525834	0.00549335	0.00508953	0.00505968	0.00577575	0.00525443	0.00547178	0.005103	0.00482359	0.00518502	0.00528729	0.00507069	0.00580701	0.00477802	0.0053826	0.00595838	0.00477285	0.00470324	0.00553063	0.00529354	1.65149	5.69948	5.49295	4.78166	5.20094	5.26727	4.17801	5.65631	5.24269	5.61707	4.65471	4.87581	4.99567	5.44887	4.81408	5.38755	4.56546	4.7892	4.94807	4.33568	5.39675	5.00451	4.85952	3.7847	4.86681	-2.2675	-2.31111	-2.29307	-2.27101	-2.27915	-2.26016	-2.29332	-2.29588	-2.23839	-2.27947	-2.26187	-2.29217	-2.31663	-2.28525	-2.27677	-2.29493	-2.23605	-2.32075	-2.26901	-2.22487	-2.32122	-2.3276	-2.25723	-2.27625	0.988102	84.9812	1.67137
8590	-140646	-140359	-286.368	0.218242	0.224861	0.213161	0.221167	0.231991	0.212524	0.210736	0.21516	0.208343	0.194413	0.190423	0.200733	0.207181	0.207864	0.205509	0.20648	0.198339	0.232098	0.195301	0.209166	0.226279	0.211257	0.179288	0.220449	0.00605188	0.00520544	0.00526316	0.00529948	0.0051201	0.00498995	0.00537381	0.00501027	0.00513214	0.00504668	0.00562173	0.00571377	0.00502259	0.00499438	0.00550563	0.00553472	0.00478346	0.00483929	0.00613815	0.00541477	0.00514653	0.00580586	0.00577723	0.00493	1.53293	5.0573	4.13697	4.94905	5.63895	5.34583	4.99915	5.77481	4.51485	5.52775	4.88166	5.593	4.9936	4.38285	4.69518	4.91804	4.87635	4.368	4.84728	4.99901	5.3649	5.00451	5.08158	4.82534	4.69618	-2.21811	-2.28354	-2.27875	-2.27577	-2.29072	-2.3019	-2.26972	-2.30014	-2.2897	-2.29699	-2.25013	-2.24308	-2.29907	-2.30152	-2.25919	-2.2569	-2.32026	-2.31522	-2.21196	-2.26642	-2.28849	-2.23613	-2.23828	-2.30715	0.993052	84.1931	1.54365
8600	-140651	-140367	-283.612	0.214107	0.205275	0.174935	0.210388	0.223822	0.202845	0.210851	0.232702	0.197721	0.205489	0.189658	0.201083	0.229297	0.178585	0.197475	0.195072	0.211167	0.181546	0.198648	0.20454	0.195739	0.19499	0.220852	0.214966	0.00512283	0.00520544	0.00516399	0.00491037	0.0057166	0.00508401	0.00552193	0.00527094	0.00512505	0.00512628	0.0047799	0.00586259	0.0050892	0.00589659	0.00527686	0.00481072	0.00478217	0.00513751	0.00569808	0.00565071	0.00572823	0.00513456	0.00506893	0.00494576	3.99769	5.08098	4.73329	4.77435	5.15501	5.37356	4.99915	4.8743	4.84917	5.14146	5.00018	4.66752	4.69256	4.38285	5.15791	5.24479	4.56918	4.82091	4.51894	4.2551	5.35277	5.19932	4.47158	4.80915	5.05789	-2.29049	-2.28354	-2.28701	-2.30889	-2.24286	-2.29379	-2.25791	-2.27811	-2.2903	-2.2902	-2.32058	-2.23191	-2.29335	-2.2294	-2.27762	-2.31779	-2.32038	-2.28925	-2.24427	-2.2479	-2.24198	-2.2895	-2.29508	-2.30577	0.994117	81.562	4.02135
8610	-140659	-140378	-280.585	0.217117	0.19969	0.201137	0.225665	0.188931	0.2161	0.209139	0.213151	0.237761	0.21813	0.196869	0.216608	0.200392	0.235342	0.184071	0.246594	0.189637	0.191921	0.168578	0.198809	0.205559	0.198128	0.202848	0.209388	0.0053555	0.00520544	0.00529469	0.00494011	0.00540758	0.00557938	0.0053405	0.00484861	0.00530311	0.00500677	0.00513794	0.00574178	0.0050892	0.00551154	0.00478308	0.00527817	0.00518696	0.00514769	0.00461768	0.00471231	0.00506925	0.00559011	0.00499525	0.00573071	2.08451	5.28384	5.37429	4.04074	4.27403	4.83217	4.64343	4.77431	5.11042	5.6742	4.76947	4.66752	4.6849	4.83017	4.47882	3.96401	5.32035	5.3786	4.47343	5.15509	4.21952	4.31087	5.11606	4.29761	5.23965	-2.2712	-2.28354	-2.27616	-2.30626	-2.267	-2.25341	-2.27242	-2.31438	-2.27547	-2.30044	-2.28921	-2.24095	-2.29335	-2.25873	-2.32029	-2.27752	-2.28509	-2.28839	-2.33558	-2.32677	-2.29506	-2.25258	-2.30144	-2.24179	0.998407	81.562	2.08783
8620	-140660	-140379	-281.134	0.191465	0.193326	0.20267	0.231601	0.214387	0.218208	0.187112	0.194197	0.20198	0.178977	0.18732	0.196125	0.196271	0.199132	0.192566	0.198255	0.237375	0.194896	0.209819	0.222473	0.221638	0.250793	0.220052	0.216796	0.00534085	0.00518332	0.00474449	0.00472562	0.00486775	0.00549394	0.00519058	0.00546438	0.00495772	0.00565743	0.00522853	0.00535207	0.00454975	0.00510975	0.00535695	0.00582228	0.00555971	0.00559813	0.00511377	0.00458935	0.00534738	0.0049597	0.00509447	0.00492003	2.36911	4.96305	4.97125	4.64695	5.57659	5.227	4.47104	4.50384	5.05389	5.29557	5.27113	4.7844	4.8895	4.81839	5.1085	5.23562	4.33956	4.73895	4.60137	5.30226	5.25342	4.8506	4.82568	3.91448	4.32934	-2.27239	-2.28539	-2.32381	-2.32554	-2.31267	-2.26012	-2.28478	-2.26246	-2.30472	-2.24738	-2.28162	-2.27148	-2.34201	-2.2916	-2.27108	-2.23491	-2.25495	-2.25196	-2.29126	-2.33825	-2.27186	-2.30454	-2.2929	-2.30803	0.999818	81.3153	2.36954
8630	-140666	-140383	-283.8	0.227602	0.215616	0.18242	0.201902	0.175046	0.182789	0.190087	0.208456	0.198481	0.197339	0.212568	0.204739	0.208889	0.194491	0.198677	0.215784	0.226494	0.191066	0.216818	0.229322	0.197897	0.19215	0.20552	0.213765	0.00511616	0.00507694	0.00550546	0.00572275	0.0051407	0.00515172	0.00566329	0.00536574	0.00534033	0.00515233	0.00607377	0.0054779	0.00513055	0.00498177	0.00511972	0.00502491	0.00498838	0.00563745	0.00493021	0.00459991	0.00584113	0.0056683	0.00567146	0.00453878	3.35371	4.95304	4.97612	5.95111	6.14126	4.91211	5.11519	5.22378	4.8889	5.75711	4.57991	4.53181	5.60773	4.81182	5.1085	5.23623	4.76715	4.36181	4.17703	4.79875	5.14908	5.07296	4.75208	4.85809	5.16553	-2.29106	-2.2944	-2.25921	-2.2424	-2.28898	-2.28805	-2.24693	-2.27037	-2.27243	-2.288	-2.21654	-2.26139	-2.28984	-2.30262	-2.29075	-2.29887	-2.30204	-2.24892	-2.30713	-2.33725	-2.2335	-2.24655	-2.2463	-2.34306	0.996354	80.791	3.36598
8640	-140661	-140379	-282.106	0.223642	0.206994	0.212573	0.200356	0.196858	0.206584	0.205817	0.195417	0.204083	0.19695	0.194308	0.186114	0.191837	0.186238	0.18672	0.177524	0.208314	0.186058	0.198777	0.207639	0.191036	0.196418	0.207565	0.263488	0.00532823	0.00508105	0.00488765	0.00507395	0.00488544	0.00506427	0.00536709	0.00528947	0.00479198	0.00501429	0.00492035	0.00511448	0.00521777	0.00566193	0.00552636	0.00512498	0.00511909	0.00523585	0.00519426	0.0044647	0.00576127	0.00467248	0.00535203	0.005388	4.17622	5.10883	4.8582	4.65844	5.43099	4.56558	4.6139	4.54495	4.12417	4.60425	5.94976	5.21793	5.22795	4.79214	4.63379	5.12028	4.76715	4.98513	4.04072	4.96918	3.87737	4.81296	4.83938	4.93843	4.66935	-2.27342	-2.29405	-2.3109	-2.29465	-2.3111	-2.29548	-2.27026	-2.27659	-2.31948	-2.29979	-2.308	-2.2912	-2.28251	-2.24704	-2.25756	-2.29031	-2.29081	-2.28101	-2.28448	-2.35021	-2.23948	-2.33045	-2.27148	-2.26857	0.997188	81.8838	4.188
8650	-140657	-140373	-284.035	0.209228	0.199962	0.206112	0.215411	0.232053	0.184875	0.212515	0.194315	0.184025	0.218504	0.190811	0.231917	0.2144	0.208198	0.215834	0.179671	0.176855	0.206351	0.188713	0.208928	0.191263	0.224596	0.196474	0.196579	0.00565828	0.00558623	0.00569461	0.00508273	0.00499494	0.00478034	0.00504383	0.00488025	0.00527534	0.00520354	0.00515247	0.00526096	0.00540062	0.00510148	0.00575905	0.00492815	0.00501337	0.00521726	0.00546348	0.00545343	0.00577585	0.00506403	0.00516244	0.00478172	2.32242	4.68864	5.11633	4.3145	5.13715	5.12831	4.76561	5.16297	6.00018	4.56445	4.89211	5.6749	4.85002	4.88271	4.60162	4.86029	5.21089	4.98513	5.40039	5.17156	5.79645	5.17487	5.14054	5.00817	4.80875	-2.24732	-2.25288	-2.24454	-2.2939	-2.30147	-2.32054	-2.29724	-2.31156	-2.27775	-2.2837	-2.28798	-2.27894	-2.26756	-2.2923	-2.23965	-2.30732	-2.29987	-2.28256	-2.26253	-2.26333	-2.23838	-2.2955	-2.28715	-2.32042	0.997145	81.8838	2.32907
8660	-140663	-140380	-283.078	0.213547	0.222429	0.202655	0.217757	0.214234	0.215638	0.205241	0.225892	0.198079	0.225581	0.197685	0.23835	0.219725	0.192198	0.220019	0.201357	0.184453	0.228768	0.206248	0.19457	0.204648	0.199762	0.198069	0.177956	0.0052605	0.00477687	0.00537616	0.00551465	0.00569259	0.0046449	0.00550773	0.00500679	0.00514036	0.00486076	0.00501095	0.00516694	0.00526533	0.00527245	0.00535706	0.00462716	0.0048886	0.00510713	0.00511341	0.00502012	0.0051461	0.00547115	0.00512623	0.0059646	2.09572	5.20719	5.03762	6.47156	4.79372	4.73189	4.57178	5.62537	5.01247	5.38236	5.49101	5.27362	4.05614	4.86582	5.10359	4.53499	4.85026	4.49138	4.30207	4.47356	4.8349	5.00516	4.10152	5.06715	5.69836	-2.27897	-2.32086	-2.26953	-2.25848	-2.24469	-2.33302	-2.25903	-2.30044	-2.28901	-2.3133	-2.30008	-2.28677	-2.27857	-2.27799	-2.27107	-2.33469	-2.31082	-2.29182	-2.29129	-2.29929	-2.28852	-2.26192	-2.2902	-2.22442	0.998617	81.8838	2.09862
8670	-140671	-140389	-282.301	0.200471	0.200476	0.216157	0.205511	0.204831	0.182108	0.19788	0.217335	0.21621	0.190632	0.204548	0.239639	0.210173	0.203444	0.2043	0.200837	0.214345	0.168518	0.182094	0.238222	0.206903	0.188914	0.18561	0.220418	0.00529838	0.00491925	0.00574431	0.00463844	0.00440411	0.00464135	0.00501859	0.00520415	0.00487189	0.0054782	0.00488429	0.00518191	0.00515887	0.005266	0.00470147	0.00468235	0.00485496	0.0049383	0.00527405	0.00501054	0.00530867	0.00492606	0.00512623	0.0055357	2.31127	4.48092	5.44193	6.47156	5.57268	4.64302	4.75061	5.00395	5.23199	4.94824	5.51679	4.6073	5.0328	4.52993	4.20008	4.64907	4.38461	4.70752	5.10565	4.6688	4.64658	4.57169	5.14466	5.22272	3.80099	-2.27586	-2.3081	-2.24076	-2.33363	-2.35614	-2.33336	-2.29942	-2.28365	-2.3123	-2.26136	-2.3112	-2.28551	-2.28745	-2.27852	-2.32777	-2.32954	-2.31381	-2.30642	-2.27786	-2.30012	-2.27501	-2.3075	-2.2902	-2.25683	0.99872	82.7709	2.31423
8680	-140659	-140377	-282.41	0.244135	0.227395	0.227852	0.213707	0.240609	0.224448	0.202894	0.223821	0.204956	0.193452	0.202474	0.210953	0.212871	0.2081	0.174043	0.231975	0.237609	0.211529	0.213767	0.178759	0.22437	0.198465	0.215709	0.214606	0.0049672	0.00503847	0.00548361	0.0048352	0.00487477	0.00471686	0.00534752	0.00494751	0.00469161	0.00481513	0.00573898	0.00537065	0.00507366	0.00483325	0.00493128	0.00552987	0.00500882	0.00499456	0.00490467	0.00486485	0.00485713	0.00441072	0.00500297	0.00504472	2.30303	5.23814	4.96713	4.39022	4.62278	4.56554	5.02745	4.52116	5.10966	4.07998	4.67911	4.54695	5.66824	4.98091	3.97149	4.95905	4.62517	4.59654	4.81359	5.77935	5.06221	5.12085	4.18172	5.5695	5.4221	-2.30389	-2.2977	-2.26093	-2.31559	-2.31205	-2.32635	-2.27185	-2.30561	-2.32868	-2.31739	-2.24117	-2.26997	-2.29468	-2.31576	-2.30704	-2.25729	-2.30026	-2.3015	-2.30939	-2.31293	-2.31362	-2.35549	-2.30077	-2.29716	0.989526	80.8203	2.32741
8690	-140665	-140383	-282.054	0.190275	0.196098	0.231518	0.212998	0.240897	0.202882	0.229008	0.218724	0.226344	0.219308	0.198506	0.184416	0.193257	0.218087	0.203936	0.227023	0.223535	0.190767	0.189448	0.225543	0.222391	0.19777	0.197924	0.191381	0.00473339	0.00491569	0.00493147	0.0047012	0.00514294	0.00510329	0.00507887	0.00514262	0.0051267	0.00500328	0.00497545	0.00486098	0.00497882	0.00569454	0.00497821	0.00558453	0.00491251	0.00509454	0.00477185	0.00427645	0.00474765	0.00515026	0.00456393	0.00460534	3.68747	4.11145	5.10132	5.1345	4.9715	4.51773	5.52181	4.89533	4.98983	4.99642	4.94059	5.85124	4.56214	4.22724	5.6054	5.17454	4.49865	3.90813	5.45157	4.17066	4.78158	4.93208	4.18084	4.93933	4.32259	-2.32483	-2.30842	-2.30702	-2.32779	-2.28879	-2.29215	-2.29423	-2.28882	-2.29016	-2.30075	-2.30317	-2.31328	-2.30287	-2.24454	-2.30293	-2.25301	-2.3087	-2.2929	-2.32131	-2.36892	-2.32352	-2.28817	-2.34066	-2.33674	0.996869	81.0626	3.69906
8700	-140661	-140379	-282.056	0.199673	0.205416	0.197892	0.248067	0.215787	0.18306	0.211288	0.19047	0.18559	0.219414	0.186001	0.213542	0.207027	0.192114	0.233962	0.216868	0.202564	0.206152	0.189583	0.215288	0.206568	0.199834	0.202989	0.190051	0.00526362	0.00487734	0.00541754	0.00459404	0.00514294	0.00528357	0.00531352	0.00504577	0.00527055	0.00511477	0.00534364	0.00509771	0.00551755	0.00533366	0.00461948	0.00485231	0.00536523	0.00540685	0.00519439	0.00546007	0.00495343	0.00496116	0.00569217	0.00546736	2.74887	4.93353	4.75926	5.18173	4.52231	4.13126	4.36178	4.7271	4.61286	5.5695	4.83904	5.15282	5.07062	4.33741	5.02842	3.97289	4.89657	5.27858	4.66754	5.34748	5.69274	4.45042	5.04258	4.73168	4.69214	-2.27872	-2.31182	-2.2662	-2.33781	-2.28879	-2.27707	-2.27462	-2.29707	-2.27814	-2.29117	-2.27216	-2.29262	-2.25825	-2.27297	-2.33541	-2.31405	-2.27041	-2.26706	-2.28447	-2.2628	-2.30509	-2.30442	-2.24472	-2.26222	0.992534	81.0626	2.76955
8710	-140646	-140364	-282.422	0.234977	0.23334	0.198167	0.203869	0.183452	0.2228	0.200173	0.236496	0.195461	0.217185	0.192605	0.212396	0.209969	0.213859	0.256313	0.192469	0.190221	0.195341	0.196542	0.211527	0.195314	0.193906	0.227036	0.207097	0.00493153	0.00459804	0.00511936	0.00573161	0.00493189	0.0051687	0.0050009	0.00439862	0.0053237	0.00511477	0.00501914	0.0055523	0.0052133	0.00500473	0.0052425	0.0050902	0.00494261	0.00541036	0.00494537	0.00450289	0.00505672	0.00471834	0.00509811	0.00506248	1.63827	5.09387	4.5574	5.32553	4.23064	5.25113	4.85238	4.56988	4.92681	4.61582	4.83904	5.19405	4.96402	4.25822	5.24052	4.33881	4.5903	5.08432	4.82479	5.66195	5.02362	4.8373	4.09226	4.90066	4.19355	-2.30702	-2.33743	-2.29078	-2.24172	-2.30699	-2.28662	-2.30095	-2.35668	-2.27379	-2.29117	-2.29937	-2.25553	-2.28289	-2.30062	-2.28046	-2.29326	-2.30604	-2.26677	-2.3058	-2.34651	-2.29613	-2.32621	-2.29259	-2.29564	0.997967	81.0626	1.64161
8720	-140634	-140352	-282.045	0.190687	0.210894	0.215206	0.195426	0.205016	0.216673	0.191089	0.199255	0.209981	0.215134	0.211072	0.20453	0.249155	0.208238	0.191447	0.194117	0.222687	0.236643	0.219032	0.188619	0.210564	0.191656	0.197033	0.203729	0.00501888	0.00484016	0.00506352	0.00528941	0.00521385	0.00498336	0.00486515	0.00563891	0.00529631	0.00507025	0.00495335	0.00523964	0.00487011	0.00501273	0.00515846	0.0049929	0.00527199	0.00500642	0.00494679	0.00492222	0.00498674	0.00558836	0.0055623	0.00482265	2.66746	5.40809	5.44653	5.97521	5.11842	4.61267	4.83086	4.99064	4.37257	3.96955	4.14295	4.85469	4.69684	5.21798	4.48186	5.25434	4.45111	4.59239	4.43008	4.7096	5.04485	5.27616	4.60394	4.92322	4.57854	-2.29939	-2.31514	-2.29555	-2.27659	-2.28284	-2.30248	-2.3129	-2.24881	-2.27603	-2.29497	-2.3051	-2.2807	-2.31246	-2.29993	-2.28748	-2.30165	-2.27803	-2.30047	-2.30568	-2.30784	-2.30218	-2.25272	-2.25475	-2.31671	0.990306	78.9557	2.69358
8730	-140646	-140363	-283.434	0.204512	0.200318	0.231533	0.208512	0.200328	0.219822	0.180193	0.216709	0.191949	0.222935	0.201009	0.184824	0.209105	0.207017	0.181126	0.206178	0.196196	0.195933	0.217842	0.247055	0.199151	0.200381	0.196363	0.203568	0.00511853	0.00466681	0.00486587	0.00466245	0.00499581	0.00513692	0.00514094	0.00515986	0.00496788	0.00483141	0.00463038	0.00529889	0.00507736	0.0047494	0.00492957	0.00526582	0.00540216	0.00562837	0.00475125	0.00489093	0.00508224	0.00571447	0.00519295	0.0047432	3.61785	5.53801	5.09271	5.57963	4.54859	4.57642	5.00394	4.90742	4.63128	4.03851	4.2495	4.93709	4.14474	4.9403	5.26344	4.7365	4.39316	5.65722	5.18193	5.39971	5.67579	4.83974	4.95037	4.71783	4.82282	-2.29085	-2.33098	-2.31284	-2.33139	-2.30139	-2.2893	-2.28896	-2.28736	-2.30383	-2.31593	-2.33438	-2.27582	-2.29436	-2.32336	-2.30719	-2.27853	-2.26743	-2.24962	-2.32319	-2.31061	-2.29395	-2.24302	-2.28459	-2.32393	0.998785	83.4631	3.62225
8740	-140664	-140381	-283.138	0.198052	0.215516	0.174417	0.195278	0.198665	0.21773	0.225997	0.223673	0.231777	0.226146	0.212688	0.214052	0.194914	0.189931	0.236073	0.200314	0.187699	0.182746	0.213436	0.202346	0.191912	0.199315	0.189227	0.210835	0.00511853	0.00477785	0.00540623	0.00478182	0.00542314	0.00525935	0.004561	0.00537041	0.00451688	0.00507033	0.00486558	0.00523961	0.00536146	0.00584321	0.00477276	0.00522807	0.00516074	0.00545361	0.00585801	0.00443986	0.00486515	0.00520382	0.00544586	0.00572247	1.71065	4.6747	4.45244	5.03043	5.61937	4.38793	5.05268	4.45926	5.10182	5.043	4.84915	4.8744	5.42785	5.41126	4.08913	4.76599	4.16769	5.24676	4.34818	4.32359	3.92162	4.89667	5.64191	4.5273	4.20009	-2.29085	-2.32077	-2.26711	-2.32041	-2.26575	-2.27907	-2.34094	-2.26999	-2.34516	-2.29496	-2.31287	-2.2807	-2.27072	-2.23335	-2.32123	-2.28166	-2.28729	-2.26332	-2.23225	-2.35263	-2.3129	-2.28368	-2.26393	-2.24242	0.98717	82.5888	1.73289
8750	-140652	-140368	-283.895	0.22832	0.200952	0.177256	0.200476	0.202667	0.21069	0.213	0.202877	0.195613	0.223527	0.202614	0.201216	0.260425	0.205461	0.179226	0.180536	0.213781	0.178753	0.228361	0.203917	0.2217	0.187542	0.199277	0.199624	0.00517414	0.00492604	0.0049798	0.00472521	0.00465471	0.00486563	0.00547303	0.00531577	0.00522415	0.00456277	0.0047899	0.00523786	0.00489949	0.00489554	0.0047898	0.00469398	0.00451432	0.00467263	0.00528053	0.00462208	0.00529709	0.0048952	0.00519128	0.00505581	3.62197	4.36465	4.79578	4.19962	4.98797	4.57786	5.03063	5.91652	4.73823	5.4456	4.86133	4.25418	5.26531	4.17441	4.70231	4.60018	4.54959	5.20057	5.1026	4.47735	4.55573	4.99889	4.67586	4.87616	4.44131	-2.28616	-2.3075	-2.30279	-2.32558	-2.33211	-2.31286	-2.26177	-2.27443	-2.28198	-2.34077	-2.31967	-2.28085	-2.30985	-2.3102	-2.31968	-2.32846	-2.34541	-2.33044	-2.27732	-2.33516	-2.27596	-2.31023	-2.28473	-2.29621	0.990428	82.5888	3.65697
8760	-140656	-140372	-283.827	0.195004	0.199428	0.229581	0.174362	0.211878	0.223326	0.20986	0.210799	0.204715	0.20321	0.215903	0.190976	0.199117	0.211606	0.18615	0.188432	0.190462	0.20753	0.229436	0.217914	0.213481	0.213434	0.233569	0.207933	0.00527485	0.00516812	0.00508107	0.00444174	0.00498036	0.00518518	0.00513482	0.00470447	0.00505389	0.00486344	0.00489456	0.00523985	0.00565357	0.00463931	0.00508061	0.00506925	0.00499735	0.0050696	0.00577676	0.00404615	0.00541631	0.00536339	0.0051101	0.00523379	2.12717	4.58957	5.22796	4.58971	4.27686	4.83297	4.71448	5.85088	5.52713	4.99711	5.35089	5.04402	5.14233	4.88217	4.84982	4.99483	4.36128	4.59419	4.30687	4.6724	4.06869	5.20109	4.84843	4.95895	4.88761	-2.27779	-2.28667	-2.29404	-2.35245	-2.30274	-2.28524	-2.28948	-2.32749	-2.29637	-2.31306	-2.31029	-2.28068	-2.24768	-2.33355	-2.29408	-2.29506	-2.30126	-2.29503	-2.23832	-2.39296	-2.2663	-2.27056	-2.29157	-2.28118	0.987442	82.4743	2.15422
8770	-140648	-140364	-283.541	0.201287	0.203722	0.211078	0.196198	0.228083	0.191972	0.207173	0.19874	0.208514	0.209615	0.206676	0.192817	0.186068	0.187406	0.227993	0.194943	0.207101	0.192277	0.228759	0.219448	0.189794	0.210259	0.202256	0.198657	0.00520773	0.00586786	0.00468334	0.00510966	0.00475948	0.00507631	0.00526546	0.00548134	0.00477036	0.00455406	0.00498932	0.00530277	0.00523952	0.0046096	0.00499391	0.00517525	0.00606053	0.00478366	0.00507042	0.00510234	0.00541631	0.00515968	0.00558506	0.00520313	3.1809	5.63573	4.7856	5.10835	5.30814	4.43111	4.68611	5.45905	4.16409	5.1241	5.25587	4.88627	4.93629	4.82439	4.72818	4.92559	5.08625	4.34598	4.5441	4.7857	4.42093	4.61477	5.44823	5.34603	5.06376	-2.28335	-2.23152	-2.32944	-2.29161	-2.32244	-2.29445	-2.27856	-2.26111	-2.32145	-2.3416	-2.30196	-2.2755	-2.28071	-2.33634	-2.30156	-2.28607	-2.21749	-2.32024	-2.29496	-2.29223	-2.2663	-2.28738	-2.25297	-2.28374	0.991289	80.8664	3.20885
8780	-140653	-140371	-281.737	0.187369	0.211915	0.184095	0.208234	0.180977	0.206243	0.206074	0.209034	0.200566	0.210098	0.206363	0.19004	0.202867	0.203832	0.198749	0.185943	0.2218	0.18786	0.202765	0.192557	0.184566	0.194921	0.236076	0.191037	0.00513373	0.00457579	0.00509099	0.00539488	0.00492843	0.00528299	0.00487453	0.00512426	0.00492135	0.00473482	0.00504188	0.00585597	0.0052339	0.0051849	0.00528689	0.00510067	0.00510136	0.0051593	0.00524078	0.00492596	0.0048442	0.00494692	0.00506918	0.00524026	2.46645	5.54544	4.93524	4.79608	4.59855	4.87937	5.08552	5.47424	3.85083	4.93462	5.03304	5.06073	4.71751	4.92047	4.61037	4.38833	5.01946	4.4529	4.26081	4.91745	5.174	4.36288	4.02984	4.54471	4.53871	-2.28957	-2.33953	-2.2932	-2.26802	-2.30729	-2.27712	-2.31207	-2.29037	-2.30792	-2.3247	-2.29741	-2.2324	-2.28117	-2.28526	-2.2768	-2.29237	-2.29231	-2.28741	-2.2806	-2.30751	-2.31478	-2.30566	-2.29506	-2.28065	0.996121	84.3907	2.47606
8790	-140663	-140379	-283.771	0.185743	0.213643	0.18244	0.213027	0.216344	0.209738	0.201058	0.226023	0.216747	0.218471	0.204542	0.200794	0.197446	0.181697	0.22988	0.183491	0.202809	0.198371	0.215481	0.21756	0.177975	0.206515	0.193364	0.175493	0.0055611	0.00521307	0.00526788	0.00440054	0.00492575	0.00538527	0.00506186	0.00549773	0.00523629	0.00526596	0.00586501	0.00480779	0.00471499	0.0054265	0.00471156	0.00473236	0.00482592	0.00493862	0.00542724	0.00533004	0.00496835	0.00546109	0.00567104	0.00499009	3.80849	4.96463	5.00117	5.42955	4.5149	5.00697	4.90604	5.08149	4.66773	5.58821	4.64168	4.95275	4.4384	5.65415	4.82897	5.14955	5.01946	4.89267	4.74011	4.09494	4.63761	4.18489	4.9156	5.60259	5.08847	-2.25484	-2.28291	-2.27836	-2.35649	-2.30753	-2.26879	-2.29569	-2.25982	-2.28098	-2.27852	-2.23173	-2.31805	-2.32652	-2.26548	-2.32684	-2.32492	-2.31642	-2.30639	-2.26542	-2.27327	-2.30379	-2.26272	-2.24634	-2.30189	0.999815	84.3907	3.8092
