Iteration	Posterior	Likelihood	Prior	alpha[1]	alpha[2]	alpha[3]	alpha[4]	alpha[5]	alpha[6]	alpha[7]	alpha[8]	alpha[9]	alpha[10]	alpha[11]	alpha[12]	alpha[13]	alpha[14]	alpha[15]	alpha[16]	alpha[17]	alpha[18]	alpha[19]	alpha[20]	alpha[21]	alpha[22]	alpha[23]	alpha[24]	clock_rate[1]	clock_rate[2]	clock_rate[3]	clock_rate[4]	clock_rate[5]	clock_rate[6]	clock_rate[7]	clock_rate[8]	clock_rate[9]	clock_rate[10]	clock_rate[11]	clock_rate[12]	clock_rate[13]	clock_rate[14]	clock_rate[15]	clock_rate[16]	clock_rate[17]	clock_rate[18]	clock_rate[19]	clock_rate[20]	clock_rate[21]	clock_rate[22]	clock_rate[23]	clock_rate[24]	extinction	kappa[1]	kappa[2]	kappa[3]	kappa[4]	kappa[5]	kappa[6]	kappa[7]	kappa[8]	kappa[9]	kappa[10]	kappa[11]	kappa[12]	kappa[13]	kappa[14]	kappa[15]	kappa[16]	kappa[17]	kappa[18]	kappa[19]	kappa[20]	kappa[21]	kappa[22]	kappa[23]	kappa[24]	log_clock_rate[1]	log_clock_rate[2]	log_clock_rate[3]	log_clock_rate[4]	log_clock_rate[5]	log_clock_rate[6]	log_clock_rate[7]	log_clock_rate[8]	log_clock_rate[9]	log_clock_rate[10]	log_clock_rate[11]	log_clock_rate[12]	log_clock_rate[13]	log_clock_rate[14]	log_clock_rate[15]	log_clock_rate[16]	log_clock_rate[17]	log_clock_rate[18]	log_clock_rate[19]	log_clock_rate[20]	log_clock_rate[21]	log_clock_rate[22]	log_clock_rate[23]	log_clock_rate[24]	relativeExtinction	root	speciation
6490	-140645	-140363	-281.026	0.201064	0.223706	0.189633	0.212504	0.197611	0.202788	0.18282	0.217296	0.217778	0.21173	0.201814	0.226445	0.205106	0.18727	0.224888	0.233941	0.226555	0.180457	0.214129	0.209508	0.183693	0.183948	0.219077	0.19879	0.00603439	0.00592628	0.00567573	0.00548597	0.00566867	0.00548025	0.00598165	0.00558717	0.00525177	0.00527085	0.00529194	0.00556268	0.00510789	0.005789	0.00583636	0.00506163	0.00488752	0.00547329	0.00569212	0.00570815	0.00531005	0.00549159	0.00568395	0.00556142	3.84491	4.7214	5.66183	5.73541	4.85182	4.43131	4.77625	5.33087	4.66231	4.22118	4.45229	5.03598	4.9071	4.5817	4.5969	5.16748	4.9914	4.77091	4.8415	4.85874	5.12038	5.06231	4.62363	5.13348	4.57876	-2.21937	-2.22722	-2.24598	-2.26075	-2.24652	-2.2612	-2.22318	-2.25281	-2.27969	-2.27812	-2.27638	-2.25472	-2.29176	-2.2374	-2.23386	-2.29571	-2.31091	-2.26175	-2.24473	-2.2435	-2.2749	-2.2603	-2.24535	-2.25481	0.999236	81.2656	3.84785
6500	-140662	-140381	-280.576	0.196846	0.194803	0.189142	0.189605	0.208945	0.219221	0.194663	0.209404	0.177037	0.194665	0.202618	0.167126	0.20767	0.203387	0.203312	0.184536	0.242949	0.181282	0.21961	0.215662	0.196642	0.19039	0.206238	0.214329	0.00558768	0.00585146	0.00537226	0.00633209	0.00554534	0.00500414	0.00555472	0.00602631	0.00585083	0.00573692	0.00620702	0.00586283	0.00515868	0.00534173	0.00533984	0.00536527	0.00465245	0.00582099	0.00559795	0.00572683	0.00531005	0.00502993	0.00552752	0.00566123	3.14462	4.39873	4.31713	5.21971	4.12237	4.45675	5.04068	5.17885	5.12357	4.86914	4.44758	4.63088	4.63498	5.49664	5.40218	4.961	5.27469	4.94918	4.79448	4.64429	4.52959	5.55132	4.59231	4.84749	4.51521	-2.25277	-2.23274	-2.26984	-2.19845	-2.25607	-2.30067	-2.25534	-2.21995	-2.23278	-2.24132	-2.20712	-2.23189	-2.28746	-2.27232	-2.27247	-2.27041	-2.33232	-2.235	-2.25197	-2.24209	-2.2749	-2.29844	-2.25747	-2.24709	0.995397	81.2656	3.15916
6510	-140669	-140387	-281.648	0.198573	0.193826	0.212316	0.200261	0.203953	0.205364	0.192348	0.199736	0.200412	0.216414	0.217286	0.208155	0.197413	0.197625	0.170163	0.209546	0.212492	0.223917	0.205306	0.198194	0.18494	0.198444	0.213178	0.22357	0.00539911	0.00519401	0.00584667	0.00521355	0.00558435	0.00558326	0.00504409	0.00610196	0.00538873	0.00529465	0.00507583	0.00536598	0.00541779	0.00575826	0.00547848	0.00567388	0.00519047	0.00560124	0.00634153	0.00565263	0.00560386	0.00551445	0.00575646	0.00543659	2.54799	5.62256	4.14336	4.49997	4.56591	4.7553	5.16453	4.58723	5.45803	4.2508	5.38554	4.89582	4.30319	4.69925	5.27634	5.11836	4.44433	5.43473	5.96012	4.68782	4.61286	3.6079	4.52978	4.81786	5.46391	-2.26768	-2.2845	-2.23309	-2.28287	-2.25303	-2.25311	-2.29722	-2.21453	-2.26851	-2.27616	-2.29449	-2.27035	-2.26618	-2.23971	-2.26134	-2.24612	-2.28479	-2.25172	-2.19781	-2.24775	-2.25151	-2.2585	-2.23984	-2.26467	0.987842	78.974	2.57935
6520	-140635	-140353	-281.219	0.220192	0.210377	0.210609	0.229546	0.21265	0.219908	0.206931	0.196226	0.202802	0.185193	0.211931	0.193714	0.19867	0.217807	0.193167	0.202779	0.183092	0.2302	0.175117	0.21019	0.218696	0.223594	0.205109	0.206561	0.00536708	0.00530622	0.00609998	0.0055417	0.00519212	0.00558326	0.00540231	0.0059116	0.00558297	0.00551308	0.00525509	0.00517363	0.00515151	0.00527293	0.00579446	0.0062385	0.00551789	0.00594507	0.00525458	0.00527742	0.00532805	0.00539095	0.005341	0.00545578	2.86058	4.62107	5.30124	4.5741	4.76629	4.29332	5.08211	4.63772	4.82621	5.0692	5.2213	5.16533	4.62371	4.44975	5.14373	5.17511	4.73708	5.74723	4.71131	5.15105	5.34512	4.75281	4.21553	4.81706	5.01272	-2.27026	-2.27521	-2.21467	-2.25636	-2.28466	-2.25311	-2.26742	-2.2283	-2.25313	-2.25861	-2.27942	-2.2862	-2.28807	-2.27795	-2.23699	-2.20492	-2.25823	-2.22584	-2.27946	-2.27758	-2.27343	-2.26833	-2.27238	-2.26314	0.994489	78.974	2.87643
6530	-140653	-140367	-285.336	0.196165	0.223965	0.224444	0.23689	0.210941	0.195491	0.21788	0.204253	0.204518	0.198304	0.21246	0.192021	0.228304	0.212817	0.205999	0.206391	0.195531	0.197486	0.235265	0.194183	0.208806	0.209093	0.22138	0.226093	0.00555713	0.00526186	0.00510674	0.00538022	0.00506952	0.00512792	0.00594489	0.00576021	0.00587059	0.0056478	0.00464203	0.00517363	0.00530745	0.00511282	0.00600349	0.00523154	0.00491248	0.00546452	0.00538073	0.00536773	0.00483943	0.00516762	0.005341	0.00548642	5.63407	5.28649	4.75782	5.35367	5.32965	4.61031	4.58192	4.96218	3.9397	4.9485	4.46415	5.39902	5.28643	4.44975	4.54957	5.05982	4.45136	5.68492	4.71131	4.74393	4.44037	4.75281	5.1054	5.09627	5.50181	-2.25515	-2.27886	-2.29186	-2.2692	-2.29503	-2.29006	-2.22586	-2.23956	-2.23132	-2.24812	-2.33329	-2.2862	-2.27511	-2.29134	-2.2216	-2.28137	-2.3087	-2.26245	-2.26916	-2.27021	-2.31521	-2.28671	-2.27238	-2.26071	0.997538	80.9545	5.64797
6540	-140668	-140385	-282.829	0.183526	0.200933	0.20622	0.216636	0.216824	0.181683	0.212268	0.207973	0.204201	0.181632	0.203741	0.191647	0.194486	0.211546	0.21303	0.203775	0.17386	0.209355	0.191575	0.19735	0.199464	0.206235	0.179834	0.192438	0.00514988	0.00506787	0.00510273	0.00454244	0.00474757	0.00576878	0.00589504	0.00533957	0.00538224	0.00540518	0.00464203	0.00503879	0.00558849	0.00549087	0.00546039	0.00581305	0.00474207	0.00545072	0.00553043	0.00526925	0.00491508	0.00624475	0.00581762	0.00518177	3.80394	6.09917	4.83273	4.83228	4.61156	4.13322	4.68477	5.92721	4.11748	4.56681	6.14774	4.77955	4.8621	5.54857	4.81383	4.97187	4.66658	5.50853	4.91047	4.7086	6.05426	4.85634	4.49872	4.5597	5.20947	-2.2882	-2.29517	-2.2922	-2.34271	-2.32353	-2.23892	-2.22951	-2.27249	-2.26904	-2.26719	-2.33329	-2.29767	-2.25271	-2.26036	-2.26278	-2.2356	-2.32403	-2.26355	-2.25724	-2.27825	-2.30847	-2.20448	-2.23525	-2.28552	0.99879	82.2202	3.80855
6550	-140650	-140368	-281.811	0.205473	0.177573	0.218318	0.212987	0.203544	0.193249	0.207409	0.211198	0.222337	0.225709	0.21357	0.197768	0.200589	0.194178	0.207608	0.226051	0.20005	0.188298	0.193324	0.198529	0.20378	0.196616	0.221054	0.235028	0.00589662	0.00513183	0.00521161	0.00604698	0.00546411	0.00538465	0.00493535	0.0053234	0.00564652	0.00587027	0.0058323	0.00564232	0.00525747	0.00520542	0.00594731	0.00569172	0.0054424	0.00543912	0.00503594	0.00518967	0.0053904	0.00542987	0.00542478	0.0054012	3.41615	4.91345	5.26552	5.03335	4.95601	5.18086	4.48392	5.51745	5.19109	4.13316	4.42716	5.28453	4.7206	5.88478	4.12535	5.24283	5.54914	4.50171	4.35275	5.11537	5.42978	4.50959	5.2192	4.55355	4.81703	-2.2294	-2.28973	-2.28303	-2.21846	-2.26248	-2.26884	-2.30668	-2.27381	-2.24822	-2.23134	-2.23416	-2.24854	-2.27922	-2.28354	-2.22568	-2.24476	-2.26421	-2.26447	-2.29792	-2.28486	-2.26838	-2.26521	-2.26562	-2.26751	0.998868	82.2202	3.42002
6560	-140653	-140372	-281.433	0.213783	0.215518	0.245025	0.197052	0.18937	0.197832	0.208122	0.18685	0.183666	0.20867	0.205475	0.216107	0.188601	0.200691	0.213402	0.212179	0.195637	0.18456	0.180025	0.203716	0.240766	0.180467	0.224964	0.190317	0.00555812	0.00520318	0.00533143	0.00533295	0.0054719	0.00495166	0.00567617	0.00542713	0.00480922	0.00580652	0.00591106	0.00548637	0.00567213	0.00511979	0.0057021	0.00573393	0.00540642	0.00562335	0.00504049	0.00548951	0.00510196	0.00572934	0.00535809	0.00551167	3.02028	5.30509	4.31195	4.70272	4.03223	5.12479	5.11391	4.4452	5.4015	5.15833	4.74865	5.33396	5.47114	4.78921	4.44821	5.48225	5.71073	4.24081	5.08856	4.7166	4.92954	5.02864	4.33556	4.91069	5.45398	-2.25507	-2.28373	-2.27316	-2.27303	-2.26186	-2.30525	-2.24594	-2.26543	-2.31793	-2.23608	-2.22833	-2.26072	-2.24625	-2.29075	-2.24397	-2.24155	-2.26709	-2.25	-2.29753	-2.26047	-2.29226	-2.2419	-2.27099	-2.25872	0.998878	82.2202	3.02367
6570	-140655	-140370	-285.259	0.197648	0.211262	0.229572	0.207069	0.189484	0.192013	0.229046	0.194245	0.206858	0.185481	0.186262	0.18979	0.206911	0.198451	0.206657	0.185861	0.182793	0.205621	0.233651	0.22766	0.200365	0.168378	0.194562	0.19193	0.005563	0.0051228	0.00565272	0.00529563	0.00583546	0.00523562	0.00453374	0.00503346	0.00546165	0.00556681	0.00552233	0.00516869	0.00544522	0.00524374	0.00540937	0.00568226	0.00573245	0.00563805	0.00490744	0.00509392	0.0052341	0.00502251	0.00487986	0.00548858	2.6175	4.76545	4.93642	5.65058	4.95344	4.63272	4.96579	4.52027	5.46511	5.17385	5.14436	4.66654	4.46864	4.8251	4.62149	5.41622	5.8483	4.8189	4.35354	4.74576	5.77668	5.11218	5.32148	5.83321	5.20882	-2.25469	-2.29049	-2.24774	-2.27608	-2.23393	-2.28103	-2.34354	-2.29813	-2.26268	-2.25439	-2.25788	-2.28662	-2.26398	-2.28036	-2.26685	-2.24548	-2.24166	-2.24887	-2.30915	-2.29295	-2.28116	-2.29908	-2.31159	-2.26054	0.986253	82.2202	2.65399
6580	-140664	-140380	-284.15	0.207484	0.186353	0.205249	0.212484	0.205274	0.19049	0.193208	0.208328	0.191634	0.197544	0.219198	0.210226	0.202175	0.183207	0.205859	0.203575	0.203223	0.21162	0.209576	0.192519	0.205316	0.188641	0.193238	0.18104	0.00610071	0.00530131	0.00571479	0.00524076	0.00547165	0.00509099	0.0063566	0.00529953	0.00503311	0.00579842	0.00553866	0.00559821	0.00533236	0.00559565	0.00552516	0.00553878	0.00524422	0.00476857	0.00513289	0.0043584	0.00481403	0.00566389	0.00547416	0.00599121	2.15437	5.34386	5.59337	5.22177	5.29517	4.26271	4.54936	4.84424	5.25311	4.80185	4.81207	4.93901	5.24207	5.64072	5.27026	5.22627	6.26194	5.13268	5.46796	5.2721	4.15338	4.34324	5.17434	5.13866	5.19423	-2.21462	-2.27562	-2.243	-2.28061	-2.26188	-2.2932	-2.19678	-2.27576	-2.29816	-2.23669	-2.2566	-2.25195	-2.27308	-2.25215	-2.25766	-2.25659	-2.28032	-2.32161	-2.28964	-2.36067	-2.31749	-2.24689	-2.26168	-2.22249	0.99794	82.2202	2.15881
6590	-140656	-140375	-280.767	0.193645	0.236778	0.196307	0.200668	0.177085	0.217183	0.205282	0.216895	0.19064	0.207272	0.216848	0.206027	0.20719	0.219519	0.199086	0.199213	0.197244	0.203225	0.223733	0.205114	0.186312	0.18475	0.200734	0.207211	0.00526357	0.00531616	0.00597055	0.00544378	0.00541071	0.00523983	0.00584366	0.00557252	0.00554885	0.00503084	0.00552045	0.00523211	0.00611166	0.00564062	0.00575189	0.00541023	0.00547391	0.00544017	0.00550283	0.0043584	0.00512044	0.00554526	0.00494926	0.00526417	2.45709	5.24602	4.29532	4.3661	4.92491	5.58292	4.76679	4.88534	3.80674	5.20861	5.50513	4.64274	5.63687	5.0009	4.08226	5.00971	5.16813	5.51108	4.47742	4.17952	4.65145	5.34766	4.78001	5.40791	4.72204	-2.27872	-2.2744	-2.22399	-2.2641	-2.26675	-2.28068	-2.23331	-2.25395	-2.2558	-2.29836	-2.25803	-2.28132	-2.21384	-2.24867	-2.24019	-2.26678	-2.2617	-2.26439	-2.25941	-2.36067	-2.29069	-2.25608	-2.30546	-2.27867	0.999665	77.5045	2.45792
6600	-140655	-140372	-282.769	0.222493	0.20926	0.217887	0.219647	0.193191	0.2075	0.207441	0.200412	0.18699	0.200767	0.218291	0.226732	0.169076	0.199891	0.195573	0.218898	0.219743	0.181924	0.226492	0.206317	0.22478	0.196813	0.205961	0.21203	0.00544892	0.00478797	0.00554786	0.00624451	0.00529843	0.00549355	0.00518233	0.00550075	0.0052436	0.0056259	0.00509645	0.00436623	0.00555466	0.00461519	0.00538203	0.00524363	0.00568144	0.00621008	0.00556563	0.00577731	0.00489194	0.00560298	0.0056027	0.00558665	2.65198	5.22714	5.11564	4.48608	5.52118	4.844	5.14426	4.88534	5.18071	4.70925	4.9569	5.08312	5.43311	5.94816	4.67817	5.08824	5.3194	5.21926	5.5669	5.50896	4.53481	5.12054	4.48344	4.91765	4.79123	-2.26369	-2.31985	-2.25587	-2.2045	-2.27585	-2.26015	-2.28548	-2.25958	-2.28037	-2.24981	-2.29273	-2.35989	-2.25534	-2.33581	-2.26905	-2.28037	-2.24554	-2.2069	-2.25449	-2.23827	-2.31052	-2.25158	-2.2516	-2.25285	0.997557	80.2548	2.65847
6610	-140648	-140367	-281.029	0.195873	0.184736	0.193029	0.191645	0.216624	0.208291	0.235362	0.21063	0.19982	0.198671	0.218239	0.23292	0.212586	0.19069	0.182689	0.226055	0.203707	0.189521	0.212745	0.200221	0.218197	0.200908	0.184684	0.216595	0.00604204	0.00532374	0.00538455	0.00569213	0.00553569	0.00567172	0.00530765	0.00536638	0.00529634	0.00541426	0.00527802	0.00512368	0.00545731	0.00563517	0.0057507	0.00516867	0.00533751	0.00565034	0.00580285	0.00611507	0.00606113	0.00571784	0.00532681	0.00562997	3.42105	6.05953	4.46298	5.2038	4.178	5.36715	4.74541	5.65584	4.78823	4.7925	5.17793	4.65074	3.91217	5.19533	5.04496	4.28209	4.26467	5.07877	5.3841	4.88681	5.20913	5.26834	4.84162	5.28549	4.73877	-2.21882	-2.27378	-2.26885	-2.24472	-2.25683	-2.24629	-2.2751	-2.27032	-2.27602	-2.26646	-2.27753	-2.29042	-2.26302	-2.24909	-2.24028	-2.28662	-2.27266	-2.24793	-2.23636	-2.2136	-2.21745	-2.24277	-2.27353	-2.24949	0.999736	80.2548	3.42195
6620	-140666	-140383	-282.933	0.203223	0.195361	0.179291	0.223787	0.210044	0.211397	0.217497	0.20492	0.192265	0.20906	0.197554	0.224926	0.220823	0.224305	0.190613	0.213741	0.230847	0.196597	0.201705	0.191192	0.196054	0.211758	0.215313	0.208008	0.00595672	0.00511511	0.00513703	0.00555253	0.00575011	0.00543967	0.00531602	0.00555856	0.00540062	0.00541426	0.00525576	0.00488303	0.00539779	0.00512722	0.00506372	0.00553686	0.00552223	0.0056667	0.00562248	0.0053373	0.00575175	0.00520313	0.00557824	0.00517285	2.42253	4.71751	4.49074	5.61586	5.53475	5.06338	4.6552	5.06015	4.71691	5.19227	5.17793	4.69283	4.63922	4.93739	4.47332	5.74602	4.9539	5.35247	4.26799	5.02045	5.47082	5.2859	5.35717	4.86943	4.45726	-2.22499	-2.29115	-2.28929	-2.25551	-2.24032	-2.26443	-2.27441	-2.25504	-2.26756	-2.26646	-2.27936	-2.31131	-2.26778	-2.29012	-2.29553	-2.25674	-2.25789	-2.24667	-2.25007	-2.27268	-2.2402	-2.28374	-2.2535	-2.28627	0.99175	80.2548	2.44268
6630	-140662	-140380	-282.331	0.187407	0.196447	0.172585	0.208612	0.199946	0.200399	0.167284	0.195208	0.196895	0.221712	0.219764	0.205866	0.201036	0.196102	0.210983	0.193786	0.193737	0.193101	0.203882	0.211043	0.201884	0.226034	0.179047	0.210762	0.00610877	0.00621312	0.00551398	0.00513669	0.00579039	0.00602345	0.00548298	0.00492413	0.00543183	0.00545792	0.00492973	0.0056089	0.00520911	0.00530969	0.00544579	0.00546526	0.0051159	0.00536912	0.00614202	0.00485517	0.00580859	0.00579192	0.0057797	0.00480978	3.13336	5.4058	4.95591	5.61871	4.54986	4.86637	4.80017	5.22046	5.47552	4.51556	5.40999	4.55159	4.61443	4.7336	4.31669	5.07194	5.33182	5.35464	4.82369	5.35899	3.80241	4.75749	4.75994	4.97004	4.10703	-2.21405	-2.20669	-2.25854	-2.28932	-2.23729	-2.22015	-2.26098	-2.30767	-2.26505	-2.26297	-2.30718	-2.25112	-2.28324	-2.27493	-2.26394	-2.26239	-2.29108	-2.2701	-2.21169	-2.3138	-2.23593	-2.23718	-2.23809	-2.31788	0.992951	82.26	3.1556
6640	-140669	-140388	-281.436	0.184268	0.222847	0.183032	0.245185	0.200675	0.199687	0.223674	0.211682	0.199545	0.189325	0.216978	0.211731	0.254824	0.212304	0.204137	0.199136	0.193198	0.198778	0.195923	0.204871	0.202759	0.192062	0.205935	0.228835	0.00549316	0.00537843	0.0052633	0.00561025	0.00502343	0.00570297	0.00529452	0.00510607	0.00586928	0.00506569	0.00527023	0.00468408	0.00579177	0.0054065	0.00495809	0.00509091	0.0052605	0.00550656	0.005033	0.00512526	0.00544354	0.00561059	0.00503286	0.00616832	2.58113	5.07005	5.16653	4.06816	5.4381	4.91297	5.33499	4.32802	4.12774	4.61544	5.55507	4.44317	4.95261	4.87088	4.67196	4.22634	5.72019	5.33004	5.10082	5.14238	5.96367	5.22525	4.32646	5.05758	5.2171	-2.26018	-2.26934	-2.27874	-2.25102	-2.299	-2.2439	-2.27617	-2.29191	-2.23142	-2.29536	-2.27817	-2.32938	-2.23719	-2.26708	-2.30469	-2.2932	-2.27897	-2.25912	-2.29817	-2.29028	-2.26412	-2.25099	-2.29818	-2.20983	0.999861	81.1219	2.58149
6650	-140672	-140390	-282.156	0.182972	0.188134	0.173203	0.207129	0.225536	0.194796	0.177649	0.184386	0.219958	0.227708	0.189724	0.176002	0.193138	0.228806	0.182099	0.219662	0.195773	0.191124	0.194306	0.20596	0.20962	0.179709	0.212062	0.189742	0.00523469	0.00551235	0.00563734	0.0048437	0.00502343	0.00554223	0.00574743	0.00536343	0.0054694	0.00520249	0.00551086	0.00534423	0.00556343	0.00537988	0.00518954	0.00511525	0.00548175	0.0051807	0.00557709	0.00545254	0.00563131	0.00483581	0.00502631	0.00538127	2.68538	5.28656	5.43737	5.29599	4.43329	5.49232	5.87061	4.79266	3.81756	5.17619	5.54204	4.68225	5.09009	6.23402	4.67733	5.02307	4.87518	4.8869	4.46217	5.486	4.06403	4.65714	4.86983	4.24117	5.26197	-2.28111	-2.25866	-2.24893	-2.31482	-2.299	-2.25632	-2.24053	-2.27056	-2.26206	-2.28379	-2.25878	-2.27212	-2.25466	-2.26923	-2.28487	-2.29113	-2.26108	-2.28561	-2.25359	-2.2634	-2.24939	-2.31553	-2.29875	-2.26911	0.996529	81.1219	2.69473
6660	-140667	-140381	-285.904	0.191338	0.216886	0.173935	0.212516	0.216039	0.20619	0.178192	0.211594	0.203437	0.183348	0.213259	0.206459	0.193462	0.18345	0.197784	0.203444	0.194495	0.212324	0.191605	0.201788	0.200112	0.187928	0.224843	0.207396	0.00510712	0.00645661	0.00595008	0.00568183	0.00526686	0.00554492	0.00623588	0.00541612	0.00563092	0.00515685	0.00557418	0.0057684	0.00542965	0.00539343	0.00552524	0.00557999	0.00529576	0.00571984	0.00576208	0.0051629	0.00501994	0.00585447	0.00507014	0.00509196	3.58545	5.42468	4.91774	5.07284	5.70076	5.11747	5.08284	5.48643	6.03068	4.96171	5.31633	4.97573	4.48019	5.41134	4.83292	4.79567	6.52849	4.71449	5.04873	5.53028	4.67275	4.74487	5.00445	4.62671	5.13305	-2.29182	-2.19	-2.22548	-2.24551	-2.27845	-2.2561	-2.2051	-2.26631	-2.24942	-2.28762	-2.25382	-2.23894	-2.26523	-2.26814	-2.25765	-2.25337	-2.27607	-2.24262	-2.23942	-2.28711	-2.2993	-2.23251	-2.29498	-2.29311	0.996196	83.2935	3.59914
6670	-140667	-140384	-282.674	0.206466	0.206869	0.187621	0.222413	0.211069	0.18379	0.213524	0.208111	0.218837	0.202124	0.196313	0.1957	0.185174	0.20969	0.213075	0.216855	0.186117	0.196263	0.196861	0.207713	0.198325	0.207258	0.19964	0.213578	0.00563318	0.00520484	0.00579849	0.00515046	0.00624577	0.00464381	0.00603739	0.00567455	0.00536826	0.00586794	0.0053807	0.0057684	0.00505134	0.00541387	0.00536505	0.00564095	0.00483866	0.00571984	0.00545247	0.00584302	0.00587434	0.0055792	0.00632014	0.00564062	3.6952	4.58033	4.33121	4.88405	4.32335	4.68884	4.46246	5.29406	5.18272	5.05316	5.11029	4.43361	4.86867	5.3385	4.48285	4.76612	6.24027	4.88344	5.0984	5.53028	4.83024	5.33241	5.27938	4.44964	5.54988	-2.24925	-2.28359	-2.23668	-2.28815	-2.20441	-2.33313	-2.21915	-2.24607	-2.27017	-2.23151	-2.26916	-2.23894	-2.29659	-2.26649	-2.27043	-2.24865	-2.31527	-2.24262	-2.26341	-2.23336	-2.23104	-2.25343	-2.19927	-2.24867	0.998936	83.2935	3.69913
6680	-140657	-140373	-284.138	0.201396	0.20063	0.205628	0.190365	0.201385	0.185643	0.215396	0.207689	0.189643	0.222297	0.199754	0.186166	0.189818	0.192199	0.22748	0.209312	0.185421	0.242991	0.220969	0.198857	0.190945	0.195926	0.192378	0.172047	0.00602844	0.0058271	0.00575262	0.00507795	0.00543144	0.00495701	0.00570934	0.0053532	0.0052495	0.0053372	0.00523586	0.00523938	0.00585663	0.00601113	0.00495596	0.00564098	0.00577638	0.00506797	0.00616229	0.00569173	0.00579716	0.00543615	0.00570942	0.00556782	2.37037	4.29679	5.15813	4.33983	5.58336	5.52413	5.53084	5.29615	5.34805	4.74813	4.63229	5.69917	4.84107	4.56167	5.25904	4.39092	5.0927	5.37961	4.32155	5.52815	5.21396	5.05497	4.74213	5.73632	5.01625	-2.2198	-2.23455	-2.24013	-2.29431	-2.26509	-2.30478	-2.24341	-2.27139	-2.27988	-2.27269	-2.28101	-2.28072	-2.23235	-2.22104	-2.30487	-2.24865	-2.23834	-2.29517	-2.21026	-2.24476	-2.23679	-2.26471	-2.24341	-2.25431	0.994889	83.2935	2.38255
6690	-140654	-140372	-281.888	0.196244	0.193406	0.19171	0.196793	0.194006	0.188461	0.196291	0.192333	0.188597	0.20156	0.219424	0.177055	0.209175	0.184593	0.215332	0.194105	0.191172	0.212044	0.210107	0.199331	0.185458	0.206902	0.204869	0.186212	0.00538352	0.00556481	0.00545482	0.00595185	0.00551077	0.00498016	0.00492194	0.00504578	0.00564233	0.00505523	0.00556948	0.00557268	0.00624655	0.00566397	0.00563222	0.00570362	0.00570296	0.00522964	0.00558538	0.00528142	0.00494654	0.005155	0.00529141	0.00549336	3.60337	4.567	4.50358	4.38313	5.5778	4.42503	5.33638	4.53088	4.71314	4.59334	4.4984	4.57017	5.25126	4.64357	5.5405	4.78054	4.92571	5.14582	4.90923	5.31344	5.05553	3.88707	4.87447	4.57009	5.77755	-2.26893	-2.25455	-2.26322	-2.22535	-2.25879	-2.30276	-2.30786	-2.29707	-2.24854	-2.29626	-2.25418	-2.25394	-2.20436	-2.24688	-2.24932	-2.24385	-2.2439	-2.28153	-2.25295	-2.27725	-2.3057	-2.28777	-2.27643	-2.26016	0.995785	83.2935	3.61862
6700	-140661	-140382	-279.468	0.202132	0.179566	0.203141	0.206055	0.188961	0.201492	0.195309	0.211315	0.206715	0.20821	0.183932	0.182067	0.204588	0.211693	0.207011	0.209112	0.220457	0.220593	0.228802	0.255623	0.199321	0.200068	0.196639	0.206954	0.00602174	0.00599716	0.00553562	0.00589705	0.00563249	0.00584612	0.0042846	0.00520796	0.00550865	0.00551159	0.00532412	0.00462615	0.00532968	0.00526996	0.00558918	0.00499183	0.00525517	0.00503327	0.00539803	0.00513558	0.00587926	0.00556344	0.00529141	0.00468177	2.0131	4.58707	4.19937	5.06213	5.18157	4.63424	4.78154	4.53811	5.30788	5.93729	4.80447	4.54901	4.20046	5.3712	4.99023	4.32826	4.2797	4.87135	5.13912	4.03666	4.30775	4.27344	4.16398	5.18422	5.45677	-2.22028	-2.22205	-2.25683	-2.22937	-2.2493	-2.23313	-2.36809	-2.28333	-2.25895	-2.25872	-2.27375	-2.33478	-2.2733	-2.27819	-2.25265	-2.30174	-2.27941	-2.29815	-2.26777	-2.28941	-2.23068	-2.25466	-2.27643	-2.32959	0.999378	79.123	2.01435
6710	-140644	-140363	-281.142	0.17866	0.206561	0.208786	0.188005	0.202976	0.243655	0.200676	0.214802	0.190862	0.190432	0.194997	0.210801	0.228412	0.192161	0.190227	0.176435	0.204878	0.183851	0.221874	0.211995	0.204247	0.196039	0.207059	0.18788	0.00526826	0.00511986	0.0053575	0.00494748	0.0053898	0.00540098	0.00579488	0.00508969	0.0053695	0.00493593	0.00521706	0.00556529	0.00564194	0.00571833	0.00600805	0.00566609	0.00500987	0.00536983	0.0057869	0.00552644	0.00565175	0.00546824	0.00509875	0.00491771	2.7398	4.75689	5.74419	5.45205	4.84107	5.41532	4.57021	4.57395	4.70423	4.36511	4.80447	5.07282	4.72119	4.76836	4.48502	6.00512	4.71548	5.38586	5.74411	5.06971	4.7389	4.83818	5.16617	4.08294	5.0982	-2.27833	-2.29074	-2.27104	-2.30562	-2.26843	-2.26753	-2.23696	-2.29331	-2.27007	-2.30663	-2.28257	-2.25451	-2.24857	-2.24273	-2.22127	-2.24672	-2.30017	-2.27004	-2.23755	-2.25755	-2.24782	-2.26215	-2.29254	-2.30824	0.999918	79.9881	2.74002
